rowNumber,customerId,surname,creditScore,geography,gender,age,tenure,balance,numOfProducts,hasCrCard,isActiveMember,estimatedSalary,exited,Latitude,Longitude
7147,15646594,Ali,749,France,Male,41,5,57568.94,1,1,1,61128.29,0,49.48186855,3.060812983
7148,15712877,Morley,724,Spain,Male,36,1,0,2,1,0,52462.25,0,41.97414712,-1.897256548
7149,15598802,Martin,770,Spain,Male,30,8,0,2,0,1,50839.85,0,43.66580777,-2.637252135
7150,15699340,Okorie,680,France,Male,37,4,0,2,1,0,61240.87,0,49.19163301,4.923314654
7151,15691150,Ku,699,France,Female,32,4,110559.46,1,1,1,127429.56,0,47.7909999,4.217497162
7152,15608688,Andreyeva,442,France,Male,34,4,0,2,1,0,68343.08,0,48.662931,5.094586397
7153,15737998,Cheng,529,France,Male,46,8,0,1,0,0,126511.94,1,47.88320504,4.660210296
7154,15735837,Hsia,574,Spain,Male,36,3,0,2,1,1,8559.66,0,41.21412742,-3.396192633
7155,15659100,Lane,605,France,Male,33,9,128152.82,1,0,0,147822.81,0,49.06167662,1.626016557
7156,15609070,Findlay,515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1,53.0675762,10.96056442
7157,15650313,Okonkwo,632,Germany,Male,65,6,129472.33,1,1,1,85179.48,0,53.66406195,12.77341573
7158,15627699,Pirogova,558,France,Male,32,10,105000.23,1,1,0,190019.61,0,45.84183088,2.349428334
7159,15591010,McDonald,434,Germany,Male,55,8,109339.17,2,1,0,96405.88,1,51.39086038,12.16322386
7160,15798895,Okonkwo,525,France,Female,59,6,55328.4,1,1,0,83342.73,1,47.50590296,5.391684637
7161,15745375,Nnanna,640,Germany,Male,23,3,72012.76,1,1,0,161333.13,0,54.5969485,12.20059398
7162,15775235,Ku,690,France,Female,36,6,110480.48,1,0,0,81292.33,0,48.05938248,3.21173366
7163,15780088,Porter,607,Spain,Male,34,9,132439.99,1,1,0,177747.72,0,41.73419697,-1.299749524
7164,15649379,Somayina,850,France,Female,46,3,0,2,1,1,187980.21,0,46.20320325,4.612538717
7165,15713983,Mao,780,Germany,Male,34,5,94108.54,2,1,0,177235.21,0,52.27019173,12.5973822
7166,15709252,Fuller,616,Germany,Female,28,10,105173.99,1,0,1,29835.37,1,52.53751422,12.50969937
7167,15699238,Craig,618,Spain,Female,40,8,0,2,1,0,80204.38,0,41.13227746,-0.053437808
7168,15732884,Trevisano,676,France,Male,29,7,131959.86,1,0,0,189268.81,0,47.63664604,5.448752198
7169,15587297,Ruiz,507,France,Male,33,7,0,2,1,1,85411.01,0,49.51046768,3.790085402
7170,15684722,Fraser,490,France,Male,34,5,122952.9,2,0,0,154360.97,0,47.69600059,2.328802592
7171,15621244,Gallo,678,France,Male,36,0,107379.68,1,1,1,84460.18,0,50.95974282,3.636941084
7172,15744273,Waterhouse,637,Germany,Male,30,6,122641.56,2,1,0,65618.01,0,52.68690436,11.98856397
7173,15682540,Cremonesi,602,France,Female,33,8,0,2,1,1,112928.74,0,47.94824891,3.806031022
7174,15636521,Feng,744,Spain,Female,30,1,124037.28,1,1,1,142210.94,0,41.09604707,-1.806722155
7175,15785339,H?,640,France,Female,50,9,117565.03,2,0,0,82559.77,0,48.49181232,4.059487721
7176,15638983,Jara,684,France,Female,38,5,133189.4,1,0,0,127388.06,0,46.95343648,3.265562724
7177,15654625,Wilson,495,Germany,Male,39,8,120252.02,2,1,1,10160.23,0,53.17305039,10.6794596
7178,15697310,O'Callaghan,559,Germany,Female,28,3,152264.81,1,0,0,64242.31,0,54.2306509,12.79836428
7179,15678210,Robson,684,France,Male,38,5,105069.98,2,1,1,198355.28,0,48.13929242,4.620281354
7180,15575438,Pease,613,France,Male,42,7,115076.06,1,1,1,79323.61,0,46.97602204,5.236351564
7181,15632789,Maclean,794,France,Male,30,8,0,2,1,1,24113.91,0,47.39030098,5.575142577
7182,15621423,Lavrentyev,736,France,Female,42,7,117280.23,3,0,0,41921.06,1,47.76229327,3.954941927
7183,15573520,Rhodes,692,Germany,Male,49,6,110540.43,2,0,1,107472.99,0,52.61140511,12.94540982
7184,15740458,Murphy,703,Spain,Male,36,7,135095.47,1,1,0,143859.66,0,42.24125838,-2.22194552
7185,15762799,Alexander,720,Germany,Male,23,0,187861.18,2,1,1,104120.17,0,53.23208188,10.23734564
7186,15686885,Nekrasov,777,Germany,Male,44,3,124655.59,2,0,1,79792.3,0,53.04471318,12.67286907
7187,15565996,Arnold,653,France,Male,44,8,0,2,1,1,154639.72,0,46.20232029,3.983433933
7188,15662152,Trevisan,552,France,Female,38,9,134105.01,1,0,0,57850.1,0,47.49744878,2.708993332
7189,15711742,Mason,708,France,Female,34,4,0,1,1,1,62868.33,0,48.55649895,2.683554324
7190,15701885,Tucker,647,France,Female,40,9,0,2,0,1,92357.21,0,46.4689989,3.959460979
7191,15774262,Hobson,597,Germany,Male,52,8,83693.34,2,1,1,161083.53,0,51.7580225,13.10200144
7192,15567839,Gordon,501,France,Male,42,9,114631.23,1,0,1,91429.74,0,47.33393522,5.555493408
7193,15644400,Anderson,709,France,Male,44,9,128601.98,1,1,0,117031.2,0,47.94463446,3.749299689
7194,15797246,Terry,621,Germany,Female,34,2,91258.52,2,1,0,44857.4,0,51.3268573,12.82796582
7195,15778290,Lappin,799,France,Male,70,8,70416.75,1,1,1,36483.52,0,48.28322071,4.028854079
7196,15708714,Santiago,675,France,Female,33,6,0,2,1,0,34045.61,0,49.03663868,5.426090389
7197,15586183,Wallace,561,France,Female,35,5,0,2,1,0,59981.62,0,48.54920557,1.091678417
7198,15761733,King,707,France,Female,42,10,0,2,1,1,152944.39,0,49.17219444,3.67901168
7199,15773934,Fang,670,France,Male,33,6,88294.6,1,1,0,66979.06,0,46.97964802,4.919145298
7200,15705343,May,649,Spain,Female,32,7,0,1,1,0,28797.32,0,41.5712508,-2.562286292
7201,15593959,Travis,524,France,Male,28,1,93577.3,1,1,1,51670.82,0,48.4707794,4.027502704
7202,15664615,Nnachetam,689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1,51.62930917,13.3365718
7203,15671014,Zhdanova,573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0,42.89715331,-1.003496907
7204,15657778,Jefferson,657,France,Male,33,1,84309.57,2,0,0,103914.4,0,47.56364613,6.699737464
7205,15585192,Cremonesi,686,Spain,Male,39,10,136258.06,1,0,0,89199.51,0,41.53899894,-2.27387363
7206,15592914,Fang,683,France,Female,29,9,0,2,1,1,48849.89,0,47.46696406,4.112400066
7207,15770995,Sinclair,753,Germany,Female,47,1,131160.85,1,1,0,197444.69,0,53.50058165,13.63132374
7208,15570990,Begley,520,Spain,Female,30,4,145222.99,2,0,0,145160.96,0,42.1255808,-2.969241484
7209,15596165,Degtyarev,547,Germany,Male,25,4,98141.57,2,1,1,52309.8,0,52.87794254,12.47372837
7210,15788131,Atkins,653,France,Male,47,6,0,1,1,0,50695.93,1,47.38785927,3.19184288
7211,15800773,Ikenna,648,Spain,Female,28,9,102282.61,1,1,1,157891.11,0,41.67318174,-1.680951949
7212,15690153,Sun,639,France,Female,37,4,116121.84,2,0,1,181850.74,0,48.87958619,3.660645981
7213,15638989,Lettiere,711,France,Female,25,5,190066.54,1,0,0,51345.39,1,48.61426926,4.806662848
7214,15623210,Smith,484,Germany,Female,55,8,149349.58,3,0,0,137519.92,1,51.41117191,13.00254415
7215,15652658,Finch,721,France,Male,36,1,155176.83,2,1,1,49653.37,0,49.89776796,5.16201681
7216,15684440,Monaldo,548,Germany,Male,32,2,98986.28,1,1,1,55867.38,0,53.42434954,12.08508739
7217,15730287,Ugonna,679,France,Male,41,8,147726.98,3,1,0,172749.4,1,50.30590234,4.731089365
7218,15720353,Chiang,553,France,Male,41,1,0,2,1,0,90607.31,0,49.26172729,3.334623277
7219,15767231,Sun,757,France,Male,36,7,144852.06,1,0,0,130861.95,0,47.97889378,1.304559312
7220,15761554,Blackburn,581,France,Male,54,4,89299.81,1,0,0,5558.47,1,46.85234863,4.653781038
7221,15706637,Chang,718,Spain,Male,40,9,0,2,0,0,121537.91,0,41.51704031,-3.672453291
7222,15690492,Palermo,625,France,Male,41,6,97663.16,2,1,0,57128.78,0,48.57821675,3.648201638
7223,15694237,McEwan,744,Spain,Male,39,4,95161.75,1,1,0,19409.77,0,40.87656527,-1.306803357
7224,15729771,Davide,799,Germany,Male,31,9,154586.92,1,0,1,88604.89,1,53.40151952,12.04352889
7225,15609823,Chieloka,751,Spain,Female,34,8,127095.14,2,0,0,479.54,0,42.3381898,-3.354523991
7226,15793366,Humphreys,781,Germany,Male,35,7,92526.15,2,1,1,173837.54,0,53.71944009,12.03789846
7227,15614813,Cocci,777,Germany,Female,46,0,107362.8,1,1,0,487.3,0,52.89983384,14.09037778
7228,15566495,Hanson,704,Spain,Female,24,2,0,1,1,0,35600.25,1,43.76888834,-1.207789426
7229,15707602,Macleod,539,France,Female,47,2,127286.04,2,1,1,166929.43,1,49.52362827,2.793114367
7230,15635244,Ritchie,716,France,Female,29,6,0,2,1,1,98998.61,0,49.21534974,3.246456039
7231,15805627,Nebechukwu,670,France,Male,37,2,0,2,1,1,54229.74,0,47.27631419,3.326193934
7232,15607986,Nnamutaezinwa,555,France,Male,40,10,139930.18,1,1,1,105720.09,0,48.4537612,4.544743726
7233,15799785,Ikemefuna,679,Germany,Female,30,4,77949.69,1,1,1,121151.46,0,52.97797942,11.57343446
7234,15699963,Scott,571,France,Male,38,1,121405.04,1,1,1,154844.22,0,47.66634837,5.989800518
7235,15624595,Chiang,512,Spain,Female,35,5,124580.69,1,1,1,18785.48,0,42.98182591,-1.825106033
7236,15629750,Artyomova,697,France,Male,35,5,133087.76,1,1,0,64771.61,0,49.46571638,3.803469422
7237,15651460,Hsieh,424,Spain,Male,34,7,0,1,1,1,16250.61,0,42.65012918,-1.093554341
7238,15753550,Levien,684,France,Female,43,7,0,2,1,0,131093.99,0,47.99369567,4.424916719
7239,15594133,Erskine,697,Spain,Male,62,7,0,1,1,0,129188.18,1,42.28412486,-2.590768661
7240,15772329,Fiorentino,580,Germany,Male,45,8,103741.14,1,1,0,47428.73,1,53.62089285,10.95516387
7241,15591552,Okonkwo,600,France,Female,32,7,98877.95,1,1,0,132973.21,0,47.30017826,7.935434785
7242,15750921,Monds,521,France,Male,37,5,105843.26,2,1,1,84908.2,0,46.02988717,2.619402588
7243,15701687,Campbell,664,Spain,Male,44,7,77526.66,3,0,0,57338.56,1,44.21009504,-2.48785262
7244,15728906,Ibekwe,634,France,Male,77,5,0,2,1,1,161579.85,0,49.51801323,5.855967597
7245,15670029,Marcelo,445,France,Female,33,7,0,2,1,0,122625.68,0,49.12123291,4.244566464
7246,15763579,Castro,702,Germany,Female,36,2,105264.88,2,1,1,52909.87,0,54.34069225,11.55398216
7247,15728010,Capon,485,France,Male,37,5,0,2,0,1,170226.47,0,46.66221326,3.257621575
7248,15663194,Voronova,582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1,53.66883653,15.23216906
7249,15736510,Loggia,605,Spain,Female,57,2,0,3,1,0,66652.75,1,42.54413408,-1.539619421
7250,15745804,Law,628,France,Male,25,7,0,2,1,1,195977.75,0,44.49084021,4.125466723
7251,15631451,Grant,604,Spain,Female,28,6,0,2,1,1,69056.26,0,40.81416416,-0.325070816
7252,15746995,Greco,724,Germany,Male,31,9,138166.3,1,1,0,12920.43,0,54.18791209,12.69319784
7253,15730673,Dietz,567,Germany,Male,40,7,122265.24,1,1,0,138552.74,0,51.95812389,13.21507721
7254,15734649,Martel,779,Spain,Female,55,0,133295.98,1,1,0,22832.71,1,42.24054089,-3.07507816
7255,15701081,Jarvis,785,France,Male,36,2,0,1,0,1,61811.1,0,48.32570624,4.725333604
7256,15632503,Meng,563,France,Female,32,0,148326.09,1,1,0,191604.27,1,47.03966819,3.39913278
7257,15585928,Hay,821,Germany,Female,31,2,68927.57,1,1,1,25445,0,54.34989954,12.98793803
7258,15648681,Voronoff,747,France,Female,47,5,139914.6,4,0,1,129964.56,1,49.44883288,3.316893254
7259,15747757,Trevascus,600,Germany,Female,58,8,118723.11,1,0,0,6209.51,1,56.44063916,11.59069191
7260,15718921,Ho,625,Spain,Male,32,7,106957.28,1,1,1,134794.02,0,42.02977555,-1.241076418
7261,15571081,Hansen,773,France,Female,41,7,190238.93,1,1,1,57549.65,0,48.96198865,4.438739257
7262,15734578,Craig,726,France,Female,53,1,113537.73,1,0,1,28367.21,0,47.18064566,4.036772323
7263,15579583,Hall,641,Spain,Female,40,4,101090.27,1,1,1,51703.09,0,41.33528179,-2.04072769
7264,15622729,Sun,649,France,Female,46,2,0,2,1,1,66602.7,0,47.08708954,5.057647747
7265,15662189,Durant,434,Spain,Male,33,3,0,1,1,1,2739.71,0,42.28472699,-1.290538646
7266,15692718,Jackson,738,France,Female,38,7,0,2,0,0,69227.42,0,49.00061825,4.653232426
7267,15762716,Chigozie,762,Spain,Female,60,10,168920.75,1,1,0,31445.03,1,42.87820727,-1.729717141
7268,15724851,Farmer,507,Germany,Male,31,9,111589.67,1,1,0,150037.19,0,52.20002546,9.051028991
7269,15587266,Douglas,606,Germany,Female,27,6,172310.33,1,0,1,111448.92,0,53.60150574,10.96657799
7270,15675926,Ardis,655,Germany,Male,34,7,118028.35,1,1,0,51226.32,1,52.61055995,13.99479754
7271,15706268,Smith,697,Germany,Male,51,1,147910.3,1,1,1,53581.14,0,53.86614299,12.01351358
7272,15581871,Butler,504,Germany,Male,42,7,131287.36,2,1,1,149697.78,0,52.79151447,12.32182937
7273,15666166,Pettry,653,France,Female,74,0,121276.32,1,1,1,160348.31,0,48.51430219,1.614725058
7274,15671582,John,660,Spain,Male,38,6,109869.32,1,1,1,154641.91,0,41.0192272,-1.399593488
7275,15680901,Potter,652,France,Female,34,6,97435.85,2,1,1,104331.76,0,50.9698247,2.762892715
7276,15642336,Shaw,669,France,Female,42,9,0,2,0,0,135630.32,0,48.89116945,4.521831696
7277,15653147,Boyle,594,France,Male,35,2,133853.27,1,1,1,65361.66,0,49.46885802,4.482842281
7278,15571284,Elmore,756,Germany,Male,32,0,109528.16,2,1,1,56176.31,0,53.66081662,12.01634125
7279,15591360,Udinesi,642,France,Female,33,4,84607.34,2,0,1,60059.47,0,47.40275841,6.08398258
7280,15810485,Sun,486,Germany,Male,37,1,101438,1,0,0,51364.56,0,54.52443508,13.69383019
7281,15611973,Tuan,804,France,Male,55,7,0,2,1,1,118752.6,0,50.14483252,3.554735604
7282,15735572,Lawrence,629,France,Male,59,9,113657.83,1,1,1,116848.79,1,49.16181598,4.693524063
7283,15567860,Burrows,581,Spain,Female,44,7,189318.16,2,1,0,45026.23,1,41.71310122,-1.093316359
7284,15795690,Shao,667,France,Male,31,3,99513.91,1,1,1,189657.26,0,50.48070294,4.147947411
7285,15706464,White,667,Spain,Male,35,4,97585.32,2,0,0,57213.46,0,43.48897387,-2.551389042
7286,15725028,Chialuka,679,France,Male,29,3,0,2,1,1,63687.06,0,48.87563712,4.441297724
7287,15751167,Toscano,680,France,Female,43,4,0,2,1,1,58761.33,0,47.87905323,4.994039961
7288,15633944,McKay,644,Spain,Male,32,3,136659.74,1,1,1,14187.78,0,44.52824972,-0.610400788
7289,15672637,Voronkov,571,France,Female,30,4,85755.86,1,1,0,145115.95,0,48.17924653,3.95411059
7290,15680895,Sal,627,Spain,Female,35,7,0,1,1,0,187718.26,0,41.48170767,-1.562832451
7291,15793825,Ikechukwu,536,France,Male,39,4,0,2,1,0,27150.35,0,48.51364911,5.024873911
7292,15611318,Kruglova,599,Spain,Male,33,4,51690.89,1,1,0,111622.76,1,40.52496634,-1.383460378
7293,15768474,Clements,744,Spain,Male,34,3,0,2,1,0,27244.35,0,41.44870891,-2.154281595
7294,15716276,Kennedy,709,France,Female,34,2,111669.68,1,1,0,57029.66,0,47.69852688,4.546081422
7295,15623668,Johnson,653,Germany,Male,31,2,154741.45,2,0,0,25183.01,0,52.82430677,13.08094531
7296,15696361,Chung,648,Germany,Male,31,7,125681.51,1,0,1,129980.93,0,52.80735127,12.84261921
7297,15607988,Garland,663,Germany,Female,37,8,155303.71,1,1,0,118716.63,0,53.9584034,10.65593004
7298,15637891,Docherty,613,Germany,Female,43,4,140681.68,1,0,1,20134.07,0,54.17911845,12.66377855
7299,15789865,Nnaife,620,France,Male,28,9,71902.52,1,0,1,190208.23,0,48.80251456,6.517388664
7300,15627190,Lettiere,661,France,Male,51,6,146606.6,1,1,1,68021.9,0,46.42290447,3.004756261
7301,15788224,Sanderson,669,Germany,Male,45,1,123949.75,1,0,0,110881.56,0,53.38357616,13.41377669
7302,15702149,Fomin,767,Germany,Female,33,1,144753.21,1,1,1,132480.75,0,51.41052301,12.13333748
7303,15708236,Wright,491,France,Female,72,6,91285.22,1,1,1,7032.95,0,47.25001794,3.672217145
7304,15568469,Buckley,653,France,Male,43,0,0,2,1,0,27862.58,0,48.8117927,3.470292123
7305,15764444,Pan,679,Germany,Male,58,8,125850.53,2,1,1,87008.17,0,51.4298275,12.34766356
7306,15794204,Manna,687,France,Male,28,7,108116.66,1,1,1,27411.19,0,48.54400053,3.837581035
7307,15807546,Chinwendu,837,France,Female,38,2,0,2,1,1,46395.21,0,47.61439046,4.603749457
7308,15782159,Ndubuagha,850,France,Male,28,8,67639.56,2,1,1,194245.29,0,48.07151577,2.304322022
7309,15618703,White,663,Spain,Female,53,6,150200.23,1,0,1,151317.27,1,44.16487367,-2.559083703
7310,15793317,Hale,547,Spain,Female,22,7,141287.15,1,1,0,118142.79,0,43.2984644,-2.064277163
7311,15740487,Ross,627,France,Female,41,6,0,3,1,1,138700.75,1,50.70906705,4.368108789
7312,15722479,Ikenna,707,France,Male,37,1,0,2,0,1,6035.51,0,47.71155701,5.672941951
7313,15688264,Nkemdilim,629,France,Female,43,0,0,2,1,1,41263.69,0,47.45818495,1.677281072
7314,15583067,McMillan,687,France,Female,36,4,97157.96,1,0,1,63185.05,0,50.20108083,4.364403346
7315,15686670,Duke,588,France,Female,36,2,0,2,1,0,92536,1,47.36017891,4.021580078
7316,15593345,Bradbury,502,Germany,Female,33,6,125241.17,2,1,1,158736.07,0,54.8544222,11.64481847
7317,15811690,Bayley,793,Germany,Male,54,2,128966.13,1,0,0,18633.4,1,51.5008582,14.08543092
7318,15734008,Bartlett,727,Germany,Male,59,5,152581.06,1,1,0,71830.1,1,51.55836198,13.37276513
7319,15771856,Cremin,632,Spain,Female,32,1,0,2,1,0,19525.65,0,43.36462149,-1.653728977
7320,15762045,Gilchrist,474,Germany,Female,37,5,142688.57,2,1,1,110953.33,0,53.41606505,12.48985648
7321,15778142,Shih,850,Germany,Female,31,1,130089.56,2,1,1,4466.21,0,53.53464978,12.95646553
7322,15689268,Fitzpatrick,584,France,Male,36,9,0,1,1,1,105818.51,0,48.75668937,3.568172624
7323,15721507,Pagan,713,France,Female,32,1,117094.02,1,0,0,149558.83,1,49.24523099,3.72922479
7324,15750476,Hendrick,742,Spain,Male,24,8,0,2,1,0,4070.28,0,42.62737239,-2.212365868
7325,15810723,Sanderson,607,France,Female,39,10,0,3,1,0,132741.13,1,48.85055438,2.828399123
7326,15787229,Samsonova,761,Spain,Female,34,2,0,2,1,0,61251.25,0,41.76108425,-2.276854476
7327,15570508,Azubuike,600,France,Male,49,7,90218.9,1,1,0,91347.76,0,50.16172482,2.79283341
7328,15617065,Pan,650,Spain,Male,42,4,194532.66,1,1,0,171045.31,1,42.52509398,-0.929457563
7329,15689786,Massie,850,Germany,Male,56,1,169743.83,1,0,0,155850.4,1,54.97036148,9.783814844
7330,15648876,Sandover,501,France,Female,34,5,0,1,1,0,27380.99,0,47.93948661,3.377841225
7331,15802106,Craig,418,France,Male,34,8,155973.88,1,1,0,154208.96,0,46.67157431,4.688532929
7332,15773869,Onwudiwe,797,Spain,Male,59,4,129321.44,1,1,1,93624.55,0,39.3976445,-1.262212231
7333,15711635,Chu,788,Germany,Female,42,6,138650.49,2,1,0,64746.07,0,54.28214443,12.07875625
7334,15795527,Zetticci,699,Spain,Male,43,2,136487.86,2,1,0,82815.93,0,45.06427958,-2.420956997
7335,15759133,Vaguine,616,France,Male,18,6,0,2,1,1,27308.58,0,49.46898483,4.642603732
7336,15679394,Owen,651,France,Female,41,4,38617.2,1,1,1,104876.8,0,46.51887249,5.683327829
7337,15801072,Hurst,654,France,Female,28,7,0,2,1,0,151316.37,0,47.24092619,2.592627092
7338,15646082,Harding,676,France,Female,34,8,82909.14,1,1,0,91817.38,1,48.72798034,4.892669252
7339,15796111,Smith,708,Germany,Female,54,8,145151.4,1,0,1,125311.17,1,53.47888177,14.94032104
7340,15670646,Moore,499,Spain,Female,42,0,147187.84,1,1,1,14868.94,1,43.89047827,-3.052964671
7341,15578722,Bradley,689,France,Male,39,4,0,2,1,0,196112.45,0,47.68923654,4.272510476
7342,15815095,Burfitt,850,Spain,Male,54,7,108185.81,2,0,0,24093.4,1,42.16109282,-1.395505835
7343,15730360,Mackenzie,502,France,Male,30,4,0,2,1,1,66263.87,0,46.67731078,5.281168689
7344,15763194,Milanesi,643,France,Male,34,7,0,2,0,1,100304.13,0,48.77462202,2.643024181
7345,15720725,Shubin,762,France,Male,28,2,0,2,1,0,167909.52,0,49.05035115,3.904814452
7346,15567834,Nieves,719,France,Male,49,5,105918.1,1,1,1,16246.59,0,48.96651071,3.743636297
7347,15720644,Martin,789,France,Male,27,6,0,2,1,0,103603.65,0,47.67242584,4.351155516
7348,15811742,Jen,553,Spain,Male,42,7,0,2,1,0,7680.23,0,42.11810172,-1.048379068
7349,15813363,Woods,448,Spain,Male,25,2,0,2,0,0,95215.73,0,43.31089817,-0.5908105
7350,15717629,Docherty,632,Germany,Male,42,6,59972.26,2,0,1,148172.94,0,53.7883432,13.49280516
7351,15713160,Lin,669,Spain,Male,25,7,157228.61,2,1,0,124382.9,0,41.60642417,-3.962781994
7352,15568878,Cheng,654,Spain,Male,34,5,0,2,1,0,159311.46,0,41.79392413,-1.684718558
7353,15809800,Korovina,726,France,Female,38,4,0,2,0,0,6787.48,0,48.36096299,3.900070988
7354,15736420,Macdonald,596,France,Male,21,4,210433.08,2,0,1,197297.77,1,47.36394915,4.509988857
7355,15757933,Hardy,733,Germany,Female,30,1,102452.71,1,1,0,21556.95,0,51.94085693,10.81342325
7356,15623072,Shaw,529,Spain,Female,35,5,0,2,1,0,56518,0,42.03648124,-1.757796824
7357,15683993,Knight,493,France,Female,37,8,142987.46,2,1,0,158840.99,0,48.30108734,2.928976889
7358,15570947,Bruny,615,Spain,Female,29,7,143330.56,2,1,1,126396.01,0,41.16384799,-3.151403759
7359,15797767,Ikedinachukwu,600,France,Female,49,6,0,1,0,1,148087.88,1,47.97443,6.302765992
7360,15731989,Moran,666,France,Male,36,4,120165.4,2,1,0,33701.5,0,48.7995938,5.015093825
7361,15591035,Macleod,644,Spain,Male,54,6,0,1,0,1,84622.37,0,43.10106771,-1.786082122
7362,15586479,Yin,692,France,Female,36,4,0,1,1,0,185580.89,1,49.43983142,3.581593823
7363,15605872,Felix,707,France,Male,73,6,66573.17,1,1,1,62768.8,0,48.27046914,5.481110406
7364,15666012,Rippey,603,France,Male,40,4,102833.46,2,1,1,38829.11,0,48.56975319,4.549179252
7365,15641733,Mishina,671,France,Female,34,5,164757.56,1,1,0,110748.88,0,47.40891675,5.896723943
7366,15593178,Graham,568,Spain,Female,36,10,153610.61,1,1,1,54083.8,1,42.388252,-2.143940607
7367,15649183,Johnston,598,Spain,Female,35,8,0,3,0,1,88658.73,0,43.72922639,-2.664741761
7368,15736399,Korovin,606,Spain,Male,42,10,0,2,1,0,177938.52,0,42.44284045,-2.45154211
7369,15751137,Lei,850,Germany,Female,36,3,169025.83,1,1,0,174235.06,0,51.76172127,13.24938421
7370,15757188,Chimaijem,644,Spain,Female,26,4,153455.72,2,1,1,82696.84,0,40.25499354,-2.226093312
7371,15726167,Scott,655,France,Male,37,4,0,2,1,1,142415.97,0,47.65087558,5.734948268
